failure_id,machine_id,failure_date,detection_method,failure_type,failure_severity,root_cause,repair_start,repair_end,mttr_hours,parts_replaced,parts_cost_eur,labor_hours,labor_cost_eur,production_loss_eur,total_cost_eur,technician_id,preventable,notes
F-00399,M-090,2024-06-30 00:00:00,SCHEDULED_CHECK,MECHANICAL,MINOR,ELECTRICAL_SHORT,2024-06-30 00:00:00,2024-06-30 04:22:18,4.37,4,9351.46,8.59,730.55,7154.97,17236.98,TECH-09,True,Intervention sur ROBOT - MECHANICAL
F-00400,M-090,2024-10-22 00:00:00,ALARM,HYDRAULIC,MAJOR,DESIGN_FLAW,2024-10-22 00:00:00,2024-10-22 07:11:47,7.2,4,529.69,11.38,967.25,20171.27,21668.21,TECH-25,False,Intervention sur ROBOT - HYDRAULIC
F-00401,M-090,2025-01-28 00:00:00,SCHEDULED_CHECK,MECHANICAL,MAJOR,VIBRATION,2025-01-28 00:00:00,2025-01-28 06:43:25,6.72,1,10247.57,9.97,847.23,17653.84,28748.63,TECH-04,False,Intervention sur ROBOT - MECHANICAL
F-00402,M-090,2025-04-15 00:00:00,ALARM,ELECTRICAL,CRITICAL,OPERATOR_ERROR,2025-04-15 00:00:00,2025-04-15 01:39:52,1.66,3,1804.51,2.81,239.22,2673.88,4717.62,TECH-02,False,Intervention sur ROBOT - ELECTRICAL
F-00403,M-091,2024-04-03 00:00:00,ALARM,SOFTWARE,CRITICAL,EXTERNAL_FACTOR,2024-04-03 00:00:00,2024-04-03 05:17:04,5.28,2,8751.98,8.43,716.55,11116.4,20584.93,TECH-24,True,Intervention sur ASSEMBLY - SOFTWARE
F-00404,M-091,2024-05-19 00:00:00,SCHEDULED_CHECK,HYDRAULIC,MINOR,DESIGN_FLAW,2024-05-19 00:00:00,2024-05-19 09:10:01,9.17,4,835.2,18.11,1539.57,21592.63,23967.41,TECH-01,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00405,M-091,2024-09-08 00:00:00,OPERATOR_REPORT,SOFTWARE,MINOR,LUBRICATION,2024-09-08 00:00:00,2024-09-08 02:00:25,2.01,1,10362.52,3.16,268.42,3458.29,14089.22,TECH-09,False,Intervention sur ASSEMBLY - SOFTWARE
F-00406,M-091,2024-12-15 00:00:00,ALARM,PNEUMATIC,CRITICAL,VIBRATION,2024-12-15 00:00:00,2024-12-15 02:45:36,2.76,3,3771.61,4.83,410.96,8047.5,12230.07,TECH-10,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00407,M-091,2025-04-04 00:00:00,SCHEDULED_CHECK,SOFTWARE,CRITICAL,SENSOR_DRIFT,2025-04-04 00:00:00,2025-04-04 02:20:19,2.34,5,4130.94,3.01,255.69,3453.55,7840.18,TECH-08,True,Intervention sur ASSEMBLY - SOFTWARE
F-00408,M-091,2025-07-19 00:00:00,ALARM,SENSOR,CRITICAL,OPERATOR_ERROR,2025-07-19 00:00:00,2025-07-19 01:57:42,1.96,1,5972.23,3.75,318.84,4682.25,10973.32,TECH-10,False,Intervention sur ASSEMBLY - SENSOR
F-00409,M-091,2025-08-26 00:00:00,OPERATOR_REPORT,MECHANICAL,MAJOR,CALIBRATION,2025-08-26 00:00:00,2025-08-26 06:03:55,6.07,4,3880.12,10.19,865.96,14068.35,18814.44,TECH-14,True,Intervention sur ASSEMBLY - MECHANICAL
F-00410,M-092,2024-03-14 00:00:00,ALARM,SOFTWARE,MINOR,VIBRATION,2024-03-14 00:00:00,2024-03-14 01:03:53,1.06,5,9130.04,1.34,113.5,2745.92,11989.46,TECH-09,False,Intervention sur ASSEMBLY - SOFTWARE
F-00411,M-092,2024-06-05 00:00:00,SCHEDULED_CHECK,PNEUMATIC,MINOR,DESIGN_FLAW,2024-06-05 00:00:00,2024-06-05 02:35:38,2.59,2,6819.8,5.1,433.89,6507.82,13761.5,TECH-05,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00412,M-092,2024-08-13 00:00:00,QUALITY_ISSUE,SENSOR,MAJOR,LUBRICATION,2024-08-13 00:00:00,2024-08-13 01:31:02,1.52,2,7853.06,2.83,240.96,4123.53,12217.55,TECH-21,True,Intervention sur ASSEMBLY - SENSOR
F-00413,M-092,2024-09-20 00:00:00,SCHEDULED_CHECK,HYDRAULIC,CRITICAL,OVERHEATING,2024-09-20 00:00:00,2024-09-20 07:50:34,7.84,4,8708.41,11.52,978.99,12542.84,22230.23,TECH-02,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00414,M-092,2024-11-17 00:00:00,QUALITY_ISSUE,MECHANICAL,CRITICAL,WEAR,2024-11-17 00:00:00,2024-11-17 05:49:57,5.83,3,12312.46,10.77,915.1,10217.69,23445.26,TECH-01,True,Intervention sur ASSEMBLY - MECHANICAL
F-00415,M-092,2025-01-31 00:00:00,ALARM,MECHANICAL,MAJOR,VIBRATION,2025-01-31 00:00:00,2025-01-31 05:19:41,5.33,3,14641.98,7.24,615.62,8355.61,23613.21,TECH-18,True,Intervention sur ASSEMBLY - MECHANICAL
F-00416,M-092,2025-03-24 00:00:00,SCHEDULED_CHECK,ELECTRICAL,MAJOR,LUBRICATION,2025-03-24 00:00:00,2025-03-24 03:31:43,3.53,3,11917.5,4.55,386.55,10135.07,22439.12,TECH-12,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00417,M-092,2025-06-29 00:00:00,QUALITY_ISSUE,SENSOR,MINOR,LUBRICATION,2025-06-29 00:00:00,2025-06-29 01:53:10,1.89,1,3279.38,2.83,240.9,3298.1,6818.38,TECH-25,True,Intervention sur ASSEMBLY - SENSOR
F-00418,M-093,2024-04-08 00:00:00,OPERATOR_REPORT,HYDRAULIC,MAJOR,EXTERNAL_FACTOR,2024-04-08 00:00:00,2024-04-08 03:22:22,3.37,1,14541.57,6.44,547.19,4784.25,19873.02,TECH-06,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00419,M-093,2024-07-29 00:00:00,OPERATOR_REPORT,SENSOR,CRITICAL,LUBRICATION,2024-07-29 00:00:00,2024-07-29 01:17:17,1.29,2,14358.4,2.03,172.9,2785.6,17316.9,TECH-15,True,Intervention sur ASSEMBLY - SENSOR
F-00420,M-093,2024-10-17 00:00:00,SCHEDULED_CHECK,ELECTRICAL,CRITICAL,EXTERNAL_FACTOR,2024-10-17 00:00:00,2024-10-17 03:39:58,3.67,1,2447.79,4.65,394.89,6925.35,9768.03,TECH-15,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00421,M-093,2025-01-09 00:00:00,OPERATOR_REPORT,PNEUMATIC,MAJOR,DESIGN_FLAW,2025-01-09 00:00:00,2025-01-09 01:38:02,1.63,5,3889.96,2.8,238.38,2807.59,6935.93,TECH-18,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00422,M-093,2025-03-15 00:00:00,SCHEDULED_CHECK,ELECTRICAL,CRITICAL,EXTERNAL_FACTOR,2025-03-15 00:00:00,2025-03-15 01:12:50,1.21,2,4889.38,2.25,191.16,2873.74,7954.28,TECH-25,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00423,M-094,2024-02-01 00:00:00,ALARM,HYDRAULIC,MAJOR,LUBRICATION,2024-02-01 00:00:00,2024-02-01 09:58:40,9.98,2,672.42,17.19,1461.54,29719.66,31853.62,TECH-24,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00424,M-094,2024-05-01 00:00:00,QUALITY_ISSUE,ELECTRICAL,CRITICAL,OPERATOR_ERROR,2024-05-01 00:00:00,2024-05-01 03:21:28,3.36,4,5039.59,4.53,385.4,8530.01,13954.99,TECH-18,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00425,M-094,2024-07-17 00:00:00,QUALITY_ISSUE,ELECTRICAL,MINOR,DESIGN_FLAW,2024-07-17 00:00:00,2024-07-17 01:23:06,1.39,3,5427.42,2.13,180.75,3284.65,8892.82,TECH-11,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00426,M-094,2024-10-27 00:00:00,ALARM,MECHANICAL,MAJOR,OVERHEATING,2024-10-27 00:00:00,2024-10-27 07:31:58,7.53,5,9313.64,14.26,1212.43,22299.87,32825.95,TECH-13,True,Intervention sur ASSEMBLY - MECHANICAL
F-00427,M-094,2025-01-25 00:00:00,OPERATOR_REPORT,MECHANICAL,CRITICAL,LUBRICATION,2025-01-25 00:00:00,2025-01-25 03:58:22,3.97,1,3075.72,7.39,628.54,8767.44,12471.7,TECH-13,False,Intervention sur ASSEMBLY - MECHANICAL
F-00428,M-094,2025-03-22 00:00:00,ALARM,ELECTRICAL,MINOR,CALIBRATION,2025-03-22 00:00:00,2025-03-22 02:34:23,2.57,4,13692.28,3.89,330.9,7666.01,21689.19,TECH-24,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00429,M-094,2025-06-09 00:00:00,QUALITY_ISSUE,ELECTRICAL,MAJOR,LUBRICATION,2025-06-09 00:00:00,2025-06-09 01:37:01,1.62,1,14117.74,2.7,229.54,3242.07,17589.34,TECH-05,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00430,M-095,2024-02-08 00:00:00,QUALITY_ISSUE,PNEUMATIC,MAJOR,ELECTRICAL_SHORT,2024-02-08 00:00:00,2024-02-08 02:08:18,2.14,4,1066.73,2.72,231.37,4902.63,6200.73,TECH-20,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00431,M-095,2024-05-01 00:00:00,ALARM,ELECTRICAL,MAJOR,DESIGN_FLAW,2024-05-01 00:00:00,2024-05-01 02:51:11,2.85,3,1885.25,5.02,426.58,3102.38,5414.2,TECH-22,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00432,M-095,2024-08-28 00:00:00,SCHEDULED_CHECK,SOFTWARE,MAJOR,OPERATOR_ERROR,2024-08-28 00:00:00,2024-08-28 05:58:27,5.97,2,1609.74,7.67,652.12,15133.22,17395.07,TECH-09,True,Intervention sur ASSEMBLY - SOFTWARE
F-00433,M-095,2024-11-30 00:00:00,OPERATOR_REPORT,MECHANICAL,MINOR,VIBRATION,2024-11-30 00:00:00,2024-11-30 04:46:22,4.77,3,12908.71,7.24,615.59,4875.5,18399.81,TECH-22,False,Intervention sur ASSEMBLY - MECHANICAL
F-00434,M-095,2025-03-02 00:00:00,OPERATOR_REPORT,PNEUMATIC,CRITICAL,ELECTRICAL_SHORT,2025-03-02 00:00:00,2025-03-02 02:54:00,2.9,1,12702.66,3.88,329.44,3004.82,16036.92,TECH-18,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00435,M-095,2025-04-22 00:00:00,OPERATOR_REPORT,MECHANICAL,MINOR,DESIGN_FLAW,2025-04-22 00:00:00,2025-04-22 06:01:42,6.03,1,13443.97,9.8,833.1,11358.12,25635.19,TECH-13,False,Intervention sur ASSEMBLY - MECHANICAL
F-00436,M-095,2025-07-17 00:00:00,OPERATOR_REPORT,MECHANICAL,MAJOR,LUBRICATION,2025-07-17 00:00:00,2025-07-17 05:35:21,5.59,1,3399.79,6.78,576.2,5901.61,9877.59,TECH-08,True,Intervention sur ASSEMBLY - MECHANICAL
F-00437,M-096,2024-04-25 00:00:00,QUALITY_ISSUE,ELECTRICAL,CRITICAL,LUBRICATION,2024-04-25 00:00:00,2024-04-25 01:07:55,1.13,2,9557.76,2.2,187.39,2026.49,11771.65,TECH-04,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00438,M-096,2024-07-05 00:00:00,ALARM,ELECTRICAL,MAJOR,ELECTRICAL_SHORT,2024-07-05 00:00:00,2024-07-05 02:57:43,2.96,5,4537.64,5.03,427.79,3222.27,8187.69,TECH-16,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00439,M-097,2024-04-08 00:00:00,SCHEDULED_CHECK,SENSOR,MINOR,OPERATOR_ERROR,2024-04-08 00:00:00,2024-04-08 01:32:40,1.54,1,14599.32,2.71,230.39,2570.15,17399.86,TECH-11,True,Intervention sur ASSEMBLY - SENSOR
F-00440,M-097,2024-07-24 00:00:00,ALARM,SENSOR,MINOR,CALIBRATION,2024-07-24 00:00:00,2024-07-24 01:33:24,1.56,2,807.59,2.81,239.16,1943.24,2989.99,TECH-20,True,Intervention sur ASSEMBLY - SENSOR
F-00441,M-097,2024-08-30 00:00:00,SCHEDULED_CHECK,ELECTRICAL,CRITICAL,ELECTRICAL_SHORT,2024-08-30 00:00:00,2024-08-30 01:53:23,1.89,3,9172.09,3.7,314.32,4684.0,14170.41,TECH-21,True,Intervention sur ASSEMBLY - ELECTRICAL
F-00442,M-098,2024-04-06 00:00:00,ALARM,PNEUMATIC,MINOR,LUBRICATION,2024-04-06 00:00:00,2024-04-06 02:41:37,2.69,5,8320.02,5.19,440.85,6276.75,15037.62,TECH-13,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00443,M-098,2024-05-29 00:00:00,ALARM,PNEUMATIC,CRITICAL,DESIGN_FLAW,2024-05-29 00:00:00,2024-05-29 02:54:26,2.91,1,14104.98,3.78,321.37,3917.19,18343.54,TECH-14,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00444,M-098,2024-08-06 00:00:00,OPERATOR_REPORT,ELECTRICAL,MAJOR,CALIBRATION,2024-08-06 00:00:00,2024-08-06 01:44:05,1.73,4,9716.25,2.46,209.02,4445.5,14370.77,TECH-06,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00445,M-098,2024-10-31 00:00:00,SCHEDULED_CHECK,PNEUMATIC,MINOR,DESIGN_FLAW,2024-10-31 00:00:00,2024-10-31 02:38:21,2.64,2,6030.58,4.97,422.47,6644.78,13097.83,TECH-18,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00446,M-098,2025-01-01 00:00:00,OPERATOR_REPORT,PNEUMATIC,MINOR,SENSOR_DRIFT,2025-01-01 00:00:00,2025-01-01 02:12:43,2.21,4,7304.25,2.93,248.9,3050.97,10604.13,TECH-13,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00447,M-099,2024-03-21 00:00:00,ALARM,SOFTWARE,MAJOR,ELECTRICAL_SHORT,2024-03-21 00:00:00,2024-03-21 00:42:48,0.71,3,13863.25,1.08,91.45,1520.73,15475.43,TECH-17,False,Intervention sur ASSEMBLY - SOFTWARE
F-00448,M-099,2024-07-10 00:00:00,OPERATOR_REPORT,SOFTWARE,MINOR,VIBRATION,2024-07-10 00:00:00,2024-07-10 03:07:38,3.13,3,13861.29,4.66,395.87,7547.0,21804.16,TECH-20,False,Intervention sur ASSEMBLY - SOFTWARE
F-00449,M-099,2024-11-04 00:00:00,OPERATOR_REPORT,ELECTRICAL,MINOR,LUBRICATION,2024-11-04 00:00:00,2024-11-04 02:48:23,2.81,4,9843.76,5.43,461.23,5038.51,15343.51,TECH-06,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00450,M-099,2025-01-05 00:00:00,SCHEDULED_CHECK,SOFTWARE,CRITICAL,ELECTRICAL_SHORT,2025-01-05 00:00:00,2025-01-05 02:45:49,2.76,2,13207.81,4.93,418.67,3255.12,16881.59,TECH-24,False,Intervention sur ASSEMBLY - SOFTWARE
F-00451,M-099,2025-05-04 00:00:00,ALARM,HYDRAULIC,MAJOR,VIBRATION,2025-05-04 00:00:00,2025-05-04 06:26:31,6.44,2,6544.21,9.22,783.4,11994.47,19322.09,TECH-07,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00452,M-099,2025-06-26 00:00:00,QUALITY_ISSUE,SENSOR,MAJOR,EXTERNAL_FACTOR,2025-06-26 00:00:00,2025-06-26 00:35:18,0.59,1,11507.89,0.83,70.4,1650.4,13228.69,TECH-21,True,Intervention sur ASSEMBLY - SENSOR
F-00453,M-099,2025-08-05 00:00:00,OPERATOR_REPORT,HYDRAULIC,MINOR,EXTERNAL_FACTOR,2025-08-05 00:00:00,2025-08-05 03:26:59,3.45,1,11527.74,4.17,354.11,5285.71,17167.56,TECH-04,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00454,M-099,2025-11-09 00:00:00,SCHEDULED_CHECK,MECHANICAL,MAJOR,LUBRICATION,2025-11-09 00:00:00,2025-11-09 04:15:14,4.25,3,9263.39,6.25,531.26,10055.25,19849.9,TECH-22,False,Intervention sur ASSEMBLY - MECHANICAL
F-00455,M-100,2024-04-18 00:00:00,OPERATOR_REPORT,MECHANICAL,MINOR,ELECTRICAL_SHORT,2024-04-18 00:00:00,2024-04-18 07:51:06,7.85,2,12613.61,15.23,1294.79,8255.11,22163.5,TECH-12,False,Intervention sur ASSEMBLY - MECHANICAL
F-00456,M-100,2024-08-05 00:00:00,OPERATOR_REPORT,SOFTWARE,MINOR,SENSOR_DRIFT,2024-08-05 00:00:00,2024-08-05 05:45:59,5.77,4,12282.98,7.0,594.71,9920.77,22798.45,TECH-08,False,Intervention sur ASSEMBLY - SOFTWARE
F-00457,M-101,2024-03-22 00:00:00,SCHEDULED_CHECK,SOFTWARE,MINOR,LUBRICATION,2024-03-22 00:00:00,2024-03-22 05:55:40,5.93,2,12927.95,11.41,969.51,14633.09,28530.55,TECH-17,True,Intervention sur ASSEMBLY - SOFTWARE
F-00458,M-101,2024-05-07 00:00:00,ALARM,PNEUMATIC,CRITICAL,LUBRICATION,2024-05-07 00:00:00,2024-05-07 02:05:50,2.1,2,6971.16,2.71,230.44,4877.27,12078.87,TECH-25,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00459,M-101,2024-06-19 00:00:00,OPERATOR_REPORT,PNEUMATIC,MINOR,VIBRATION,2024-06-19 00:00:00,2024-06-19 01:39:10,1.65,5,10928.04,2.86,243.46,4798.68,15970.17,TECH-21,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00460,M-101,2024-07-30 00:00:00,QUALITY_ISSUE,SOFTWARE,CRITICAL,LUBRICATION,2024-07-30 00:00:00,2024-07-30 02:23:15,2.39,3,13697.42,4.28,364.18,5850.1,19911.71,TECH-04,False,Intervention sur ASSEMBLY - SOFTWARE
F-00461,M-101,2024-09-09 00:00:00,OPERATOR_REPORT,MECHANICAL,MAJOR,WEAR,2024-09-09 00:00:00,2024-09-09 02:32:05,2.53,5,12873.29,4.98,423.01,5459.62,18755.91,TECH-18,True,Intervention sur ASSEMBLY - MECHANICAL
F-00462,M-101,2024-11-27 00:00:00,QUALITY_ISSUE,PNEUMATIC,MAJOR,VIBRATION,2024-11-27 00:00:00,2024-11-27 02:35:35,2.59,3,3721.05,3.93,334.21,5384.86,9440.12,TECH-08,False,Intervention sur ASSEMBLY - PNEUMATIC
F-00463,M-101,2025-03-24 00:00:00,SCHEDULED_CHECK,PNEUMATIC,MINOR,EXTERNAL_FACTOR,2025-03-24 00:00:00,2025-03-24 02:41:53,2.7,4,5142.02,4.32,367.4,6414.29,11923.71,TECH-21,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00464,M-101,2025-06-25 00:00:00,OPERATOR_REPORT,HYDRAULIC,CRITICAL,OPERATOR_ERROR,2025-06-25 00:00:00,2025-06-25 09:52:04,9.87,4,11123.54,18.24,1550.35,23691.24,36365.13,TECH-10,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00465,M-102,2024-02-02 00:00:00,QUALITY_ISSUE,SENSOR,CRITICAL,VIBRATION,2024-02-02 00:00:00,2024-02-02 01:05:13,1.09,3,11037.94,1.55,131.75,3093.87,14263.56,TECH-25,True,Intervention sur ASSEMBLY - SENSOR
F-00466,M-102,2024-06-01 00:00:00,OPERATOR_REPORT,HYDRAULIC,MAJOR,EXTERNAL_FACTOR,2024-06-01 00:00:00,2024-06-01 03:57:46,3.96,1,3662.98,7.13,605.89,9790.96,14059.83,TECH-22,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00467,M-102,2024-08-18 00:00:00,QUALITY_ISSUE,PNEUMATIC,CRITICAL,CALIBRATION,2024-08-18 00:00:00,2024-08-18 01:42:40,1.71,2,2201.53,2.76,234.51,2869.58,5305.62,TECH-02,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00468,M-102,2024-10-17 00:00:00,QUALITY_ISSUE,PNEUMATIC,MAJOR,OPERATOR_ERROR,2024-10-17 00:00:00,2024-10-17 02:18:20,2.31,3,12032.22,3.98,338.41,5891.86,18262.49,TECH-01,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00469,M-102,2024-11-30 00:00:00,ALARM,MECHANICAL,MAJOR,OPERATOR_ERROR,2024-11-30 00:00:00,2024-11-30 02:43:56,2.73,4,7452.73,4.8,407.59,3249.01,11109.32,TECH-10,True,Intervention sur ASSEMBLY - MECHANICAL
F-00470,M-102,2025-01-11 00:00:00,QUALITY_ISSUE,HYDRAULIC,CRITICAL,DESIGN_FLAW,2025-01-11 00:00:00,2025-01-11 08:33:59,8.57,5,8562.87,13.96,1186.27,22482.05,32231.19,TECH-18,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00471,M-102,2025-03-08 00:00:00,ALARM,SOFTWARE,CRITICAL,DESIGN_FLAW,2025-03-08 00:00:00,2025-03-08 04:54:10,4.9,3,2284.16,6.39,543.03,6925.04,9752.23,TECH-25,True,Intervention sur ASSEMBLY - SOFTWARE
F-00472,M-102,2025-04-17 00:00:00,SCHEDULED_CHECK,MECHANICAL,MINOR,DESIGN_FLAW,2025-04-17 00:00:00,2025-04-17 05:02:12,5.04,4,4858.7,9.86,837.85,10269.64,15966.19,TECH-05,False,Intervention sur ASSEMBLY - MECHANICAL
F-00473,M-103,2024-04-28 00:00:00,SCHEDULED_CHECK,HYDRAULIC,CRITICAL,VIBRATION,2024-04-28 00:00:00,2024-04-28 05:27:53,5.46,5,12386.57,7.59,645.52,7520.4,20552.48,TECH-18,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00474,M-103,2024-08-11 00:00:00,QUALITY_ISSUE,HYDRAULIC,MINOR,VIBRATION,2024-08-11 00:00:00,2024-08-11 05:57:14,5.95,5,2868.13,9.32,791.97,17204.27,20864.38,TECH-07,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00475,M-103,2024-11-29 00:00:00,SCHEDULED_CHECK,SOFTWARE,MAJOR,CALIBRATION,2024-11-29 00:00:00,2024-11-29 04:03:45,4.06,1,7915.7,5.41,459.72,10738.38,19113.79,TECH-20,True,Intervention sur ASSEMBLY - SOFTWARE
F-00476,M-103,2025-01-07 00:00:00,ALARM,HYDRAULIC,MAJOR,WEAR,2025-01-07 00:00:00,2025-01-07 06:50:18,6.84,1,5336.0,9.7,824.6,18722.06,24882.66,TECH-13,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00477,M-103,2025-03-26 00:00:00,SCHEDULED_CHECK,MECHANICAL,MINOR,ELECTRICAL_SHORT,2025-03-26 00:00:00,2025-03-26 06:41:47,6.7,5,1885.34,9.9,841.91,14359.2,17086.45,TECH-04,True,Intervention sur ASSEMBLY - MECHANICAL
F-00478,M-104,2024-02-21 00:00:00,ALARM,HYDRAULIC,MAJOR,WEAR,2024-02-21 00:00:00,2024-02-21 05:24:58,5.42,5,9121.95,10.18,865.37,10581.78,20569.1,TECH-23,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00479,M-104,2024-06-14 00:00:00,QUALITY_ISSUE,ELECTRICAL,CRITICAL,OPERATOR_ERROR,2024-06-14 00:00:00,2024-06-14 02:42:09,2.7,3,11774.16,4.71,400.32,4963.44,17137.92,TECH-15,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00480,M-105,2024-03-06 00:00:00,OPERATOR_REPORT,PNEUMATIC,CRITICAL,LUBRICATION,2024-03-06 00:00:00,2024-03-06 01:27:27,1.46,1,4932.09,2.65,225.04,3921.47,9078.6,TECH-06,True,Intervention sur ASSEMBLY - PNEUMATIC
F-00481,M-106,2024-02-10 00:00:00,OPERATOR_REPORT,SOFTWARE,MAJOR,WEAR,2024-02-10 00:00:00,2024-02-10 04:13:25,4.22,5,14020.4,5.53,470.0,8428.82,22919.22,TECH-07,True,Intervention sur ASSEMBLY - SOFTWARE
F-00482,M-106,2024-05-04 00:00:00,QUALITY_ISSUE,SOFTWARE,CRITICAL,DESIGN_FLAW,2024-05-04 00:00:00,2024-05-04 05:59:43,6.0,2,14201.65,10.48,890.42,6503.31,21595.38,TECH-06,True,Intervention sur ASSEMBLY - SOFTWARE
F-00483,M-106,2024-07-19 00:00:00,OPERATOR_REPORT,ELECTRICAL,MAJOR,ELECTRICAL_SHORT,2024-07-19 00:00:00,2024-07-19 03:51:26,3.86,4,13753.66,5.4,458.98,8016.71,22229.34,TECH-10,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00484,M-107,2024-02-27 00:00:00,QUALITY_ISSUE,MECHANICAL,CRITICAL,SENSOR_DRIFT,2024-02-27 00:00:00,2024-02-27 06:25:41,6.43,1,12473.05,7.9,671.16,12381.36,25525.56,TECH-20,False,Intervention sur ASSEMBLY - MECHANICAL
F-00485,M-107,2024-05-09 00:00:00,ALARM,HYDRAULIC,MAJOR,OVERHEATING,2024-05-09 00:00:00,2024-05-09 09:13:52,9.23,4,7634.67,11.7,994.8,18727.11,27356.57,TECH-01,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00486,M-107,2024-08-31 00:00:00,ALARM,HYDRAULIC,CRITICAL,SENSOR_DRIFT,2024-08-31 00:00:00,2024-08-31 05:05:41,5.09,4,2076.08,7.9,671.64,13648.04,16395.75,TECH-01,False,Intervention sur ASSEMBLY - HYDRAULIC
F-00487,M-107,2024-12-29 00:00:00,SCHEDULED_CHECK,ELECTRICAL,CRITICAL,CALIBRATION,2024-12-29 00:00:00,2024-12-29 01:51:16,1.85,4,10159.97,3.63,308.79,5414.6,15883.36,TECH-18,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00488,M-108,2024-04-27 00:00:00,OPERATOR_REPORT,SOFTWARE,CRITICAL,VIBRATION,2024-04-27 00:00:00,2024-04-27 04:34:49,4.58,3,12471.77,5.98,508.13,13353.54,26333.44,TECH-17,True,Intervention sur ASSEMBLY - SOFTWARE
F-00489,M-108,2024-08-22 00:00:00,ALARM,ELECTRICAL,MINOR,DESIGN_FLAW,2024-08-22 00:00:00,2024-08-22 03:29:22,3.49,2,4592.24,4.42,375.53,6483.17,11450.94,TECH-08,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00490,M-108,2024-10-05 00:00:00,ALARM,HYDRAULIC,CRITICAL,OVERHEATING,2024-10-05 00:00:00,2024-10-05 08:44:39,8.74,2,10666.6,14.01,1190.61,11912.98,23770.19,TECH-13,True,Intervention sur ASSEMBLY - HYDRAULIC
F-00491,M-108,2024-12-09 00:00:00,SCHEDULED_CHECK,ELECTRICAL,MAJOR,OPERATOR_ERROR,2024-12-09 00:00:00,2024-12-09 02:16:44,2.28,1,4943.47,3.89,330.59,3333.71,8607.77,TECH-17,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00492,M-108,2025-03-31 00:00:00,SCHEDULED_CHECK,MECHANICAL,CRITICAL,ELECTRICAL_SHORT,2025-03-31 00:00:00,2025-03-31 03:49:32,3.83,4,1189.57,4.72,400.86,4224.62,5815.05,TECH-09,True,Intervention sur ASSEMBLY - MECHANICAL
F-00493,M-109,2024-03-26 00:00:00,SCHEDULED_CHECK,ELECTRICAL,MINOR,EXTERNAL_FACTOR,2024-03-26 00:00:00,2024-03-26 02:28:25,2.47,5,11671.72,3.23,274.25,4257.85,16203.83,TECH-20,False,Intervention sur ASSEMBLY - ELECTRICAL
F-00494,M-109,2024-05-25 00:00:00,ALARM,SOFTWARE,CRITICAL,OPERATOR_ERROR,2024-05-25 00:00:00,2024-05-25 03:48:36,3.81,1,1095.06,7.52,639.51,10546.65,12281.23,TECH-03,False,Intervention sur ASSEMBLY - SOFTWARE
F-00495,M-109,2024-08-01 00:00:00,SCHEDULED_CHECK,SOFTWARE,MAJOR,OPERATOR_ERROR,2024-08-01 00:00:00,2024-08-01 02:48:00,2.8,1,10818.25,5.36,455.39,7052.81,18326.45,TECH-14,True,Intervention sur ASSEMBLY - SOFTWARE
